Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,price_range
Air India,24/06/2019,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,19:15 25 Jun,21h 15m,2 stops,No info,9181,7500-10000
Air India,15/06/2019,Delhi,Cochin,DEL ? BLR ? COK,09:45,23:00,13h 15m,1 stop,No info,8907,7500-10000
Air India,18/05/2019,Delhi,Cochin,DEL ? MAA ? COK,09:45,09:25 19 May,23h 40m,1 stop,No info,8372,7500-10000
Vistara,21/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,10:45 22 May,27h 35m,1 stop,No info,9187,7500-10000
Vistara,6/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,09:05 07 Jun,12h 45m,1 stop,No info,8452,7500-10000
Vistara,9/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,20:20,13h 10m,1 stop,No info,9555,7500-10000
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,11:40,19:15,7h 35m,1 stop,No info,9316,7500-10000
IndiGo,1/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:30,21:00,13h 30m,1 stop,No info,8542,7500-10000
Jet Airways,21/06/2019,Banglore,Delhi,BLR ? DEL,18:55,22:00,3h 5m,non-stop,No info,8541,7500-10000
Multiple carriers,9/05/2019,Delhi,Cochin,DEL ? HYD ? COK,13:15,22:30,9h 15m,1 stop,No info,8888,7500-10000
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,09:20 13 May,14h 25m,1 stop,In-flight meal not included,9663,7500-10000
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,17:00,01:30 16 May,8h 30m,1 stop,No info,8073,7500-10000
Air India,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,09:25,21:50,12h 25m,1 stop,No info,8366,7500-10000
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,06:40,19:15,12h 35m,1 stop,No info,8837,7500-10000
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,08:15 07 May,12h 15m,1 stop,In-flight meal not included,9663,7500-10000
Air India,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,21:00,07:40 04 Jun,10h 40m,1 stop,No info,8372,7500-10000
Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? GAU ? BLR,10:20,17:35,7h 15m,1 stop,No info,8355,7500-10000
Air India,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,03:50,19:15,15h 25m,1 stop,No info,8669,7500-10000
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,01:30 22 May,15h 30m,1 stop,No info,7888,7500-10000
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,08:15 19 May,11h 5m,1 stop,In-flight meal not included,8586,7500-10000
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,08:15 16 May,13h 20m,1 stop,In-flight meal not included,9663,7500-10000
Vistara,12/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,23:25,16h 15m,1 stop,No info,9345,7500-10000
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,19:50,5h 45m,1 stop,In-flight meal not included,9899,7500-10000
Multiple carriers,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h,1 stop,No info,8073,7500-10000
Jet Airways,6/06/2019,Banglore,Delhi,BLR ? DEL,17:45,20:45,3h,non-stop,No info,8016,7500-10000
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,09:20 13 May,26h 50m,1 stop,In-flight meal not included,9663,7500-10000
Air India,12/06/2019,Kolkata,Banglore,CCU ? BBI ? BOM ? BLR,12:00,07:55 13 Jun,19h 55m,2 stops,No info,9416,7500-10000
Vistara,9/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,22:55,15h 45m,1 stop,No info,8662,7500-10000
Air India,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,19:15,9h 15m,1 stop,No info,9194,7500-10000
Air India,9/06/2019,Delhi,Cochin,DEL ? BLR ? COK,09:45,23:00,13h 15m,1 stop,No info,8907,7500-10000
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,09:20 10 May,19h 15m,1 stop,In-flight meal not included,9663,7500-10000
Multiple carriers,15/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:30,19:15,11h 45m,1 stop,No info,8614,7500-10000
Multiple carriers,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,12:50,21:00,8h 10m,1 stop,No info,7740,7500-10000
IndiGo,1/05/2019,Delhi,Cochin,DEL ? BOM ? COK,18:35,01:30 02 May,6h 55m,1 stop,No info,8854,7500-10000
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,13:00,01:30 22 May,12h 30m,1 stop,No info,7888,7500-10000
Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,09:20 02 May,13h 20m,1 stop,In-flight meal not included,9663,7500-10000
Air India,6/06/2019,Delhi,Cochin,DEL ? MAA ? COK,20:40,09:25 07 Jun,12h 45m,1 stop,No info,7952,7500-10000
Air India,12/06/2019,Delhi,Cochin,DEL ? BOM ? COK,13:00,19:15,6h 15m,1 stop,No info,8372,7500-10000
Air India,18/05/2019,Kolkata,Banglore,CCU ? BOM ? HBX ? BLR,09:25,18:20,8h 55m,2 stops,No info,8366,7500-10000
Air Asia,9/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:35,19:25,11h 50m,1 stop,No info,7870,7500-10000
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,01:30 28 May,15h 30m,1 stop,In-flight meal not included,8925,7500-10000
Vistara,21/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,20:20,13h 10m,1 stop,No info,9345,7500-10000
Air India,12/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,12:00,19:15,7h 15m,2 stops,No info,8603,7500-10000
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,23:35 07 May,27h 10m,1 stop,In-flight meal not included,8066,7500-10000
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? HYD ? COK,09:45,00:55 22 May,15h 10m,1 stop,No info,9486,7500-10000
Multiple carriers,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:15,19:15,10h,1 stop,No info,8099,7500-10000
Multiple carriers,1/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:30,19:00,11h 30m,1 stop,No info,9794,7500-10000
Jet Airways,24/06/2019,Banglore,Delhi,BLR ? DEL,15:15,18:10,2h 55m,non-stop,No info,8016,7500-10000
Air India,6/06/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,05:00,19:15 07 Jun,38h 15m,2 stops,No info,9653,7500-10000
Multiple carriers,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,11:40,01:30 10 May,13h 50m,1 stop,No info,9021,7500-10000
Multiple carriers,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,11:40,19:15,7h 35m,1 stop,No info,8266,7500-10000
Air India,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,19:15,11h 15m,1 stop,No info,9929,7500-10000
Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,08:15 02 May,15h 45m,1 stop,In-flight meal not included,8586,7500-10000
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,04:40 13 May,9h 45m,1 stop,In-flight meal not included,9663,7500-10000
Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,14:25 02 May,18h,1 stop,In-flight meal not included,9314,7500-10000
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,12:00 13 Jun,17h 5m,1 stop,In-flight meal not included,8529,7500-10000
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? GAU ? BLR,10:20,17:35,7h 15m,1 stop,No info,9358,7500-10000
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,04:40 10 May,20h 15m,1 stop,In-flight meal not included,8586,7500-10000
Air India,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,03:50,19:15,15h 25m,1 stop,No info,9719,7500-10000
Vistara,1/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,18:50 02 May,25h 50m,1 stop,No info,8610,7500-10000
IndiGo,24/05/2019,Kolkata,Banglore,CCU ? PAT ? BLR,09:20,14:15,4h 55m,1 stop,No info,9376,7500-10000
Air India,27/05/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,12:00,19:15,7h 15m,2 stops,No info,9653,7500-10000
Air India,18/05/2019,Delhi,Cochin,DEL ? BLR ? COK,20:30,23:00 19 May,26h 30m,1 stop,No info,8907,7500-10000
Vistara,9/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,18:50 10 Jun,22h 30m,1 stop,No info,8610,7500-10000
Multiple carriers,15/06/2019,Delhi,Cochin,DEL ? BOM ? COK,11:25,19:15,7h 50m,1 stop,No info,8614,7500-10000
Multiple carriers,27/06/2019,Delhi,Cochin,DEL ? HYD ? COK,13:15,22:30,9h 15m,1 stop,No info,8018,7500-10000
Jet Airways,12/06/2019,Banglore,Delhi,BLR ? DEL,07:10,10:10,3h,non-stop,No info,8016,7500-10000
Air India,15/06/2019,Delhi,Cochin,DEL ? HYD ? MAA ? COK,13:15,09:25 16 Jun,20h 10m,2 stops,No info,8839,7500-10000
Vistara,1/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,09:05 02 May,16h 5m,1 stop,No info,8452,7500-10000
Air India,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,20:00,19:15 28 May,23h 15m,1 stop,No info,8372,7500-10000
Multiple carriers,9/06/2019,Delhi,Cochin,DEL ? HYD ? COK,07:05,16:10,9h 5m,1 stop,No info,9646,7500-10000
Air India,27/06/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,19:15 28 Jun,23h 30m,2 stops,No info,9653,7500-10000
Vistara,24/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,20:20 25 May,27h 20m,1 stop,No info,9870,7500-10000
Vistara,18/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,10:45 19 May,14h 25m,1 stop,No info,9187,7500-10000
Jet Airways,3/06/2019,Banglore,Delhi,BLR ? DEL,11:10,14:05,2h 55m,non-stop,No info,8016,7500-10000
Air Asia,6/06/2019,Delhi,Cochin,DEL ? BLR ? COK,07:55,22:25,14h 30m,1 stop,No info,8759,7500-10000
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,04:40 07 Jun,7h 30m,1 stop,In-flight meal not included,7757,7500-10000
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,21:00,14h,1 stop,No info,7618,7500-10000
Multiple carriers,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,08:45,21:00,12h 15m,1 stop,No info,7740,7500-10000
Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,09:20 02 May,24h 55m,1 stop,In-flight meal not included,9663,7500-10000
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,09:20 13 Jun,19h 15m,1 stop,In-flight meal not included,8529,7500-10000
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,01:30 16 May,15h 30m,1 stop,No info,8073,7500-10000
Air India,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,09:25,21:50,12h 25m,1 stop,No info,8366,7500-10000
Vistara,6/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,18:50 07 Jun,22h 30m,1 stop,No info,8820,7500-10000
Air India,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,09:25,18:30,9h 5m,1 stop,No info,8891,7500-10000
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,12:50,19:15,6h 25m,1 stop,No info,8266,7500-10000
Air India,12/06/2019,Delhi,Cochin,DEL ? BLR ? COK,20:30,23:00 13 Jun,26h 30m,1 stop,No info,8907,7500-10000
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:30,19:15,10h 45m,1 stop,No info,7887,7500-10000
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h,1 stop,No info,7888,7500-10000
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,11:25,19:15,7h 50m,1 stop,No info,7997,7500-10000
Air India,24/05/2019,Kolkata,Banglore,CCU ? GAU ? BLR,09:50,21:05,11h 15m,1 stop,No info,7662,7500-10000
Air India,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,09:25,21:50,12h 25m,1 stop,No info,8366,7500-10000
Vistara,24/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,22:40,15h 30m,1 stop,No info,9397,7500-10000
Vistara,12/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,10:45 13 Jun,27h 35m,1 stop,No info,8452,7500-10000
SpiceJet,6/06/2019,Kolkata,Banglore,CCU ? KNU ? BLR,11:35,18:50,7h 15m,1 stop,No info,8479,7500-10000
IndiGo,3/06/2019,Delhi,Cochin,DEL ? HYD ? COK,07:35,16:10,8h 35m,1 stop,No info,7514,7500-10000
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,12:00 13 May,17h 5m,1 stop,In-flight meal not included,9663,7500-10000
Multiple carriers,15/06/2019,Delhi,Cochin,DEL ? BOM ? COK,06:40,19:15,12h 35m,1 stop,No info,8614,7500-10000
Jet Airways,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,11:30,19:00,7h 30m,1 stop,In-flight meal not included,9732,7500-10000
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,05:45,08:15 19 May,26h 30m,1 stop,In-flight meal not included,8586,7500-10000
Multiple carriers,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,17:45,01:30 10 May,7h 45m,1 stop,No info,9021,7500-10000
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,04:40 22 May,9h 45m,1 stop,In-flight meal not included,9663,7500-10000
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,04:40 07 May,22h 10m,1 stop,In-flight meal not included,8586,7500-10000
Air India,12/05/2019,Kolkata,Banglore,CCU ? GAU ? BLR,09:50,21:05,11h 15m,1 stop,No info,8450,7500-10000
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,11:40,19:15,7h 35m,1 stop,No info,9001,7500-10000
Air India,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,19:15,10h 15m,1 stop,No info,9404,7500-10000
Multiple carriers,9/05/2019,Delhi,Cochin,DEL ? HYD ? COK,09:45,22:30,12h 45m,1 stop,No info,8888,7500-10000
SpiceJet,12/05/2019,Kolkata,Banglore,CCU ? IXB ? BLR,15:55,21:25,5h 30m,1 stop,No info,8844,7500-10000
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,09:20 16 May,13h 20m,1 stop,In-flight meal not included,9663,7500-10000
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,20:45 07 May,28h 15m,1 stop,In-flight meal not included,9663,7500-10000
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,18:15 13 Jun,23h 20m,1 stop,In-flight meal not included,8529,7500-10000
SpiceJet,15/05/2019,Delhi,Cochin,DEL ? MAA ? COK,15:45,22:05,6h 20m,1 stop,No info,7947,7500-10000
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,04:40 10 May,8h 40m,1 stop,In-flight meal not included,8586,7500-10000
Jet Airways,9/05/2019,Mumbai,Hyderabad,BOM ? HYD,07:05,08:30,1h 25m,non-stop,No info,8040,7500-10000
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,09:20 25 May,12h 10m,1 stop,In-flight meal not included,9663,7500-10000
Air India,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,19:15,10h 15m,1 stop,No info,8372,7500-10000
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,06:40,19:00,12h 20m,1 stop,No info,9315,7500-10000
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,06:00,19:15,13h 15m,1 stop,No info,8266,7500-10000
SpiceJet,6/05/2019,Kolkata,Banglore,CCU ? IXB ? BLR,11:15,18:30,7h 15m,1 stop,No info,9736,7500-10000
Multiple carriers,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,08:45,21:00,12h 15m,1 stop,No info,7740,7500-10000
Air India,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,19:15,11h 15m,1 stop,No info,8372,7500-10000
Vistara,12/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,23:25 13 Jun,27h 5m,1 stop,No info,8610,7500-10000
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:20,19:15,8h 55m,1 stop,No info,9316,7500-10000
Air India,12/06/2019,Kolkata,Banglore,CCU ? IXR ? BBI ? BLR,05:50,13:15,7h 25m,2 stops,No info,7662,7500-10000
Jet Airways,12/06/2019,Mumbai,Hyderabad,BOM ? HYD,07:05,08:30,1h 25m,non-stop,No info,8040,7500-10000
IndiGo,12/05/2019,Delhi,Cochin,DEL ? COK,21:05,00:20 13 May,3h 15m,non-stop,No info,8626,7500-10000
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,14:25 10 May,28h 50m,1 stop,In-flight meal not included,9314,7500-10000
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,21:00,11h,1 stop,No info,7888,7500-10000
IndiGo,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:15,01:30 16 May,16h 15m,1 stop,No info,7503,7500-10000
Multiple carriers,9/05/2019,Delhi,Cochin,DEL ? HYD ? COK,07:05,22:30,15h 25m,1 stop,No info,8310,7500-10000
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:15,19:00,9h 45m,1 stop,No info,9627,7500-10000
Vistara,18/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,20:20,13h 10m,1 stop,No info,9345,7500-10000
Air India,6/06/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,19:15 07 Jun,26h 35m,2 stops,No info,9653,7500-10000
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,01:30 19 May,15h 30m,1 stop,No info,8073,7500-10000
Vistara,1/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,10:45 02 May,14h 25m,1 stop,No info,9187,7500-10000
IndiGo,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,17:30,01:30 10 May,8h,1 stop,No info,8330,7500-10000
Vistara,6/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,20:20,13h 10m,1 stop,No info,8610,7500-10000
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,09:20 19 May,12h 10m,1 stop,In-flight meal not included,9663,7500-10000
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,12:00 13 Jun,21h 55m,1 stop,In-flight meal not included,8529,7500-10000
Vistara,24/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,23:25,16h 15m,1 stop,No info,9345,7500-10000
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,10:05 07 May,15h 10m,1 stop,In-flight meal not included,7757,7500-10000
Vistara,9/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,23:25,16h 15m,1 stop,No info,9345,7500-10000
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,05:45,09:20 19 May,27h 35m,1 stop,In-flight meal not included,9663,7500-10000
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,14:25 16 May,21h 25m,1 stop,In-flight meal not included,9314,7500-10000
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,06:00,21:00,15h,1 stop,No info,7670,7500-10000
Air India,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,09:25,18:30,9h 5m,1 stop,No info,8891,7500-10000
Vistara,12/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,20:20 13 May,24h,1 stop,No info,8610,7500-10000
SpiceJet,1/05/2019,Kolkata,Banglore,CCU ? IXB ? BLR,11:15,18:30,7h 15m,1 stop,No info,8844,7500-10000
Vistara,18/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,18:50,11h 40m,1 stop,No info,9345,7500-10000
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,19:00,01:30 19 May,6h 30m,1 stop,No info,8283,7500-10000
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,11:40,01:30 19 May,13h 50m,1 stop,No info,8405,7500-10000
Jet Airways,12/06/2019,Banglore,Delhi,BLR ? DEL,18:55,22:00,3h 5m,non-stop,No info,8016,7500-10000
Multiple carriers,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,06:00,19:00,13h,1 stop,No info,9794,7500-10000
Jet Airways,6/06/2019,Banglore,Delhi,BLR ? DEL,06:00,08:45,2h 45m,non-stop,No info,8016,7500-10000
Air India,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,09:25,11:10 25 May,25h 45m,1 stop,No info,8891,7500-10000
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,04:40 22 May,22h 10m,1 stop,In-flight meal not included,8586,7500-10000
Air India,21/05/2019,Kolkata,Banglore,CCU ? BBI ? BLR,12:00,13:15 22 May,25h 15m,1 stop,No info,7662,7500-10000
Vistara,12/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,23:25,6h 25m,1 stop,No info,8610,7500-10000
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,21:00,13h,1 stop,No info,7618,7500-10000
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,04:40 07 Jun,20h 15m,1 stop,In-flight meal not included,8586,7500-10000
Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,09:45 02 May,24h 10m,1 stop,In-flight meal not included,9314,7500-10000
Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,18:00 02 May,21h 35m,1 stop,In-flight meal not included,9314,7500-10000
Vistara,6/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,23:25,6h 25m,1 stop,No info,8085,7500-10000
Air India,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,07:40 19 May,21h 40m,1 stop,No info,8372,7500-10000
Air India,18/05/2019,Delhi,Cochin,DEL ? BLR ? COK,09:45,23:00,13h 15m,1 stop,No info,8907,7500-10000
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,23:35,9h 30m,1 stop,In-flight meal not included,8586,7500-10000
IndiGo,18/05/2019,Delhi,Cochin,DEL ? HYD ? COK,11:55,22:30,10h 35m,1 stop,No info,8216,7500-10000
Multiple carriers,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,04:55,19:15,14h 20m,1 stop,No info,7575,7500-10000
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,13:00,21:00,8h,1 stop,No info,9385,7500-10000
Vistara,12/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,22:40,15h 30m,1 stop,No info,8662,7500-10000
Air India,12/06/2019,Delhi,Cochin,DEL ? BLR ? COK,17:40,08:15 13 Jun,14h 35m,1 stop,No info,8991,7500-10000
Air India,24/05/2019,Kolkata,Banglore,CCU ? BBI ? BOM ? BLR,12:00,21:50,9h 50m,2 stops,No info,9941,7500-10000
Multiple carriers,15/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h,1 stop,No info,7933,7500-10000
Jet Airways,18/06/2019,Mumbai,Hyderabad,BOM ? HYD,08:45,10:15,1h 30m,non-stop,No info,8040,7500-10000
Air India,15/06/2019,Delhi,Cochin,DEL ? BOM ? COK,03:50,19:15,15h 25m,1 stop,No info,9929,7500-10000
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,04:55,12:35,7h 40m,1 stop,No info,8882,7500-10000
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,10:05 13 May,14h 5m,1 stop,In-flight meal not included,8586,7500-10000
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,12:00 10 May,16h,1 stop,In-flight meal not included,9663,7500-10000
Multiple carriers,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:30,19:15,11h 45m,1 stop,No info,9001,7500-10000
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:45,19:00,10h 15m,1 stop,No info,9794,7500-10000
GoAir,12/05/2019,Kolkata,Banglore,CCU ? AMD ? BLR,16:40,00:15 13 May,7h 35m,1 stop,No info,8855,7500-10000
Air India,9/06/2019,Delhi,Cochin,DEL ? BOM ? COK,21:00,07:40 10 Jun,10h 40m,1 stop,No info,8372,7500-10000
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:35,19:15,8h 40m,1 stop,No info,8309,7500-10000
Jet Airways,15/06/2019,Banglore,Delhi,BLR ? DEL,18:55,22:00,3h 5m,non-stop,No info,8016,7500-10000
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,19:50,11h 25m,1 stop,In-flight meal not included,9899,7500-10000
Multiple carriers,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:30,19:15,11h 45m,1 stop,No info,7787,7500-10000
Vistara,15/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,18:50 16 May,22h 30m,1 stop,No info,9345,7500-10000
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,18:00 10 May,21h 35m,1 stop,In-flight meal not included,9314,7500-10000
Air India,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,19:15,11h 15m,1 stop,No info,8372,7500-10000
IndiGo,24/05/2019,Delhi,Cochin,DEL ? HYD ? COK,14:20,22:30,8h 10m,1 stop,No info,7640,7500-10000
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,20:45 13 Jun,28h 15m,1 stop,In-flight meal not included,8529,7500-10000
IndiGo,3/06/2019,Delhi,Cochin,DEL ? HYD ? COK,06:50,16:10,9h 20m,1 stop,No info,7514,7500-10000
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:20,19:00,8h 40m,1 stop,No info,9794,7500-10000
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,01:30 28 May,15h 30m,1 stop,No info,9508,7500-10000
Air India,9/06/2019,Delhi,Cochin,DEL ? MAA ? COK,20:40,09:25 10 Jun,12h 45m,1 stop,No info,7690,7500-10000
