Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,6/06/2019,Delhi,Cochin,DEL ? MAA ? COK,20:40,09:25 07 Jun,12h 45m,1 stop,No info,7952
Air India,12/06/2019,Delhi,Cochin,DEL ? BOM ? COK,13:00,19:15,6h 15m,1 stop,No info,8372
Air India,18/05/2019,Kolkata,Banglore,CCU ? BOM ? HBX ? BLR,09:25,18:20,8h 55m,2 stops,No info,8366
Air Asia,9/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:35,19:25,11h 50m,1 stop,No info,7870
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,01:30 28 May,15h 30m,1 stop,In-flight meal not included,8925
Vistara,21/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,20:20,13h 10m,1 stop,No info,9345
Air India,12/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,12:00,19:15,7h 15m,2 stops,No info,8603
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,23:35 07 May,27h 10m,1 stop,In-flight meal not included,8066
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? HYD ? COK,09:45,00:55 22 May,15h 10m,1 stop,No info,9486
Multiple carriers,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:15,19:15,10h,1 stop,No info,8099
Multiple carriers,1/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:30,19:00,11h 30m,1 stop,No info,9794
Jet Airways,24/06/2019,Banglore,Delhi,BLR ? DEL,15:15,18:10,2h 55m,non-stop,No info,8016
Air India,6/06/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,05:00,19:15 07 Jun,38h 15m,2 stops,No info,9653
Multiple carriers,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,11:40,01:30 10 May,13h 50m,1 stop,No info,9021
Multiple carriers,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,11:40,19:15,7h 35m,1 stop,No info,8266
Air India,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,19:15,11h 15m,1 stop,No info,9929
Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,08:15 02 May,15h 45m,1 stop,In-flight meal not included,8586
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,04:40 13 May,9h 45m,1 stop,In-flight meal not included,9663
Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,14:25 02 May,18h,1 stop,In-flight meal not included,9314
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,12:00 13 Jun,17h 5m,1 stop,In-flight meal not included,8529
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? GAU ? BLR,10:20,17:35,7h 15m,1 stop,No info,9358
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,04:40 10 May,20h 15m,1 stop,In-flight meal not included,8586
Air India,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,03:50,19:15,15h 25m,1 stop,No info,9719
Vistara,1/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,18:50 02 May,25h 50m,1 stop,No info,8610
IndiGo,24/05/2019,Kolkata,Banglore,CCU ? PAT ? BLR,09:20,14:15,4h 55m,1 stop,No info,9376
Air India,27/05/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,12:00,19:15,7h 15m,2 stops,No info,9653
Air India,18/05/2019,Delhi,Cochin,DEL ? BLR ? COK,20:30,23:00 19 May,26h 30m,1 stop,No info,8907
Vistara,9/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,18:50 10 Jun,22h 30m,1 stop,No info,8610
Multiple carriers,15/06/2019,Delhi,Cochin,DEL ? BOM ? COK,11:25,19:15,7h 50m,1 stop,No info,8614
Multiple carriers,27/06/2019,Delhi,Cochin,DEL ? HYD ? COK,13:15,22:30,9h 15m,1 stop,No info,8018
Jet Airways,12/06/2019,Banglore,Delhi,BLR ? DEL,07:10,10:10,3h,non-stop,No info,8016
Air India,15/06/2019,Delhi,Cochin,DEL ? HYD ? MAA ? COK,13:15,09:25 16 Jun,20h 10m,2 stops,No info,8839
Vistara,1/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,09:05 02 May,16h 5m,1 stop,No info,8452
Air India,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,20:00,19:15 28 May,23h 15m,1 stop,No info,8372
Multiple carriers,9/06/2019,Delhi,Cochin,DEL ? HYD ? COK,07:05,16:10,9h 5m,1 stop,No info,9646
Air India,27/06/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,19:15 28 Jun,23h 30m,2 stops,No info,9653
Vistara,24/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,20:20 25 May,27h 20m,1 stop,No info,9870
Vistara,18/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,10:45 19 May,14h 25m,1 stop,No info,9187
Jet Airways,3/06/2019,Banglore,Delhi,BLR ? DEL,11:10,14:05,2h 55m,non-stop,No info,8016
Air Asia,6/06/2019,Delhi,Cochin,DEL ? BLR ? COK,07:55,22:25,14h 30m,1 stop,No info,8759
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,04:40 07 Jun,7h 30m,1 stop,In-flight meal not included,7757
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,21:00,14h,1 stop,No info,7618
Multiple carriers,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,08:45,21:00,12h 15m,1 stop,No info,7740
Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,09:20 02 May,24h 55m,1 stop,In-flight meal not included,9663
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,09:20 13 Jun,19h 15m,1 stop,In-flight meal not included,8529
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,01:30 16 May,15h 30m,1 stop,No info,8073
Air India,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,09:25,21:50,12h 25m,1 stop,No info,8366
Vistara,6/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,18:50 07 Jun,22h 30m,1 stop,No info,8820
Air India,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,09:25,18:30,9h 5m,1 stop,No info,8891
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,12:50,19:15,6h 25m,1 stop,No info,8266
Air India,12/06/2019,Delhi,Cochin,DEL ? BLR ? COK,20:30,23:00 13 Jun,26h 30m,1 stop,No info,8907
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:30,19:15,10h 45m,1 stop,No info,7887
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h,1 stop,No info,7888
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,11:25,19:15,7h 50m,1 stop,No info,7997
Air India,24/05/2019,Kolkata,Banglore,CCU ? GAU ? BLR,09:50,21:05,11h 15m,1 stop,No info,7662
Air India,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,09:25,21:50,12h 25m,1 stop,No info,8366
Vistara,24/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,22:40,15h 30m,1 stop,No info,9397
Vistara,12/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,10:45 13 Jun,27h 35m,1 stop,No info,8452
SpiceJet,6/06/2019,Kolkata,Banglore,CCU ? KNU ? BLR,11:35,18:50,7h 15m,1 stop,No info,8479
IndiGo,3/06/2019,Delhi,Cochin,DEL ? HYD ? COK,07:35,16:10,8h 35m,1 stop,No info,7514
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,12:00 13 May,17h 5m,1 stop,In-flight meal not included,9663
Multiple carriers,15/06/2019,Delhi,Cochin,DEL ? BOM ? COK,06:40,19:15,12h 35m,1 stop,No info,8614
Jet Airways,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,11:30,19:00,7h 30m,1 stop,In-flight meal not included,9732
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,05:45,08:15 19 May,26h 30m,1 stop,In-flight meal not included,8586
Multiple carriers,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,17:45,01:30 10 May,7h 45m,1 stop,No info,9021
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,04:40 22 May,9h 45m,1 stop,In-flight meal not included,9663
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,04:40 07 May,22h 10m,1 stop,In-flight meal not included,8586
Air India,12/05/2019,Kolkata,Banglore,CCU ? GAU ? BLR,09:50,21:05,11h 15m,1 stop,No info,8450
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,11:40,19:15,7h 35m,1 stop,No info,9001
Air India,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,19:15,10h 15m,1 stop,No info,9404
Multiple carriers,9/05/2019,Delhi,Cochin,DEL ? HYD ? COK,09:45,22:30,12h 45m,1 stop,No info,8888
SpiceJet,12/05/2019,Kolkata,Banglore,CCU ? IXB ? BLR,15:55,21:25,5h 30m,1 stop,No info,8844
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,09:20 16 May,13h 20m,1 stop,In-flight meal not included,9663
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,20:45 07 May,28h 15m,1 stop,In-flight meal not included,9663
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,18:15 13 Jun,23h 20m,1 stop,In-flight meal not included,8529
SpiceJet,15/05/2019,Delhi,Cochin,DEL ? MAA ? COK,15:45,22:05,6h 20m,1 stop,No info,7947
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,04:40 10 May,8h 40m,1 stop,In-flight meal not included,8586
Jet Airways,9/05/2019,Mumbai,Hyderabad,BOM ? HYD,07:05,08:30,1h 25m,non-stop,No info,8040
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,09:20 25 May,12h 10m,1 stop,In-flight meal not included,9663
Air India,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,19:15,10h 15m,1 stop,No info,8372
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,06:40,19:00,12h 20m,1 stop,No info,9315
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,06:00,19:15,13h 15m,1 stop,No info,8266
SpiceJet,6/05/2019,Kolkata,Banglore,CCU ? IXB ? BLR,11:15,18:30,7h 15m,1 stop,No info,9736
Multiple carriers,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,08:45,21:00,12h 15m,1 stop,No info,7740
Air India,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,19:15,11h 15m,1 stop,No info,8372
Vistara,12/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,23:25 13 Jun,27h 5m,1 stop,No info,8610
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:20,19:15,8h 55m,1 stop,No info,9316
Air India,12/06/2019,Kolkata,Banglore,CCU ? IXR ? BBI ? BLR,05:50,13:15,7h 25m,2 stops,No info,7662
Jet Airways,12/06/2019,Mumbai,Hyderabad,BOM ? HYD,07:05,08:30,1h 25m,non-stop,No info,8040
IndiGo,12/05/2019,Delhi,Cochin,DEL ? COK,21:05,00:20 13 May,3h 15m,non-stop,No info,8626
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,14:25 10 May,28h 50m,1 stop,In-flight meal not included,9314
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,21:00,11h,1 stop,No info,7888
IndiGo,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:15,01:30 16 May,16h 15m,1 stop,No info,7503
Multiple carriers,9/05/2019,Delhi,Cochin,DEL ? HYD ? COK,07:05,22:30,15h 25m,1 stop,No info,8310
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:15,19:00,9h 45m,1 stop,No info,9627
Vistara,18/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,20:20,13h 10m,1 stop,No info,9345
Air India,6/06/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,19:15 07 Jun,26h 35m,2 stops,No info,9653
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,01:30 19 May,15h 30m,1 stop,No info,8073
Vistara,1/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,10:45 02 May,14h 25m,1 stop,No info,9187
IndiGo,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,17:30,01:30 10 May,8h,1 stop,No info,8330
Vistara,6/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,20:20,13h 10m,1 stop,No info,8610
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,09:20 19 May,12h 10m,1 stop,In-flight meal not included,9663
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,12:00 13 Jun,21h 55m,1 stop,In-flight meal not included,8529
Vistara,24/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,23:25,16h 15m,1 stop,No info,9345
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,10:05 07 May,15h 10m,1 stop,In-flight meal not included,7757
Vistara,9/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,23:25,16h 15m,1 stop,No info,9345
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,05:45,09:20 19 May,27h 35m,1 stop,In-flight meal not included,9663
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,14:25 16 May,21h 25m,1 stop,In-flight meal not included,9314
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,06:00,21:00,15h,1 stop,No info,7670
Air India,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,09:25,18:30,9h 5m,1 stop,No info,8891
Vistara,12/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,20:20 13 May,24h,1 stop,No info,8610
SpiceJet,1/05/2019,Kolkata,Banglore,CCU ? IXB ? BLR,11:15,18:30,7h 15m,1 stop,No info,8844
Vistara,18/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,18:50,11h 40m,1 stop,No info,9345
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,19:00,01:30 19 May,6h 30m,1 stop,No info,8283
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,11:40,01:30 19 May,13h 50m,1 stop,No info,8405
Jet Airways,12/06/2019,Banglore,Delhi,BLR ? DEL,18:55,22:00,3h 5m,non-stop,No info,8016
Multiple carriers,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,06:00,19:00,13h,1 stop,No info,9794
Jet Airways,6/06/2019,Banglore,Delhi,BLR ? DEL,06:00,08:45,2h 45m,non-stop,No info,8016
Air India,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,09:25,11:10 25 May,25h 45m,1 stop,No info,8891
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,04:40 22 May,22h 10m,1 stop,In-flight meal not included,8586
Air India,21/05/2019,Kolkata,Banglore,CCU ? BBI ? BLR,12:00,13:15 22 May,25h 15m,1 stop,No info,7662
Vistara,12/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,23:25,6h 25m,1 stop,No info,8610
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,21:00,13h,1 stop,No info,7618
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,04:40 07 Jun,20h 15m,1 stop,In-flight meal not included,8586
Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,09:45 02 May,24h 10m,1 stop,In-flight meal not included,9314
Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,18:00 02 May,21h 35m,1 stop,In-flight meal not included,9314
Vistara,6/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,23:25,6h 25m,1 stop,No info,8085
Air India,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,07:40 19 May,21h 40m,1 stop,No info,8372
Air India,18/05/2019,Delhi,Cochin,DEL ? BLR ? COK,09:45,23:00,13h 15m,1 stop,No info,8907
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,23:35,9h 30m,1 stop,In-flight meal not included,8586
IndiGo,18/05/2019,Delhi,Cochin,DEL ? HYD ? COK,11:55,22:30,10h 35m,1 stop,No info,8216
Multiple carriers,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,04:55,19:15,14h 20m,1 stop,No info,7575
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,13:00,21:00,8h,1 stop,No info,9385
Vistara,12/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,22:40,15h 30m,1 stop,No info,8662
Air India,12/06/2019,Delhi,Cochin,DEL ? BLR ? COK,17:40,08:15 13 Jun,14h 35m,1 stop,No info,8991
Air India,24/05/2019,Kolkata,Banglore,CCU ? BBI ? BOM ? BLR,12:00,21:50,9h 50m,2 stops,No info,9941
Multiple carriers,15/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h,1 stop,No info,7933
Jet Airways,18/06/2019,Mumbai,Hyderabad,BOM ? HYD,08:45,10:15,1h 30m,non-stop,No info,8040
Air India,15/06/2019,Delhi,Cochin,DEL ? BOM ? COK,03:50,19:15,15h 25m,1 stop,No info,9929
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,04:55,12:35,7h 40m,1 stop,No info,8882
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,10:05 13 May,14h 5m,1 stop,In-flight meal not included,8586
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,12:00 10 May,16h,1 stop,In-flight meal not included,9663
Multiple carriers,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:30,19:15,11h 45m,1 stop,No info,9001
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:45,19:00,10h 15m,1 stop,No info,9794
GoAir,12/05/2019,Kolkata,Banglore,CCU ? AMD ? BLR,16:40,00:15 13 May,7h 35m,1 stop,No info,8855
Air India,9/06/2019,Delhi,Cochin,DEL ? BOM ? COK,21:00,07:40 10 Jun,10h 40m,1 stop,No info,8372
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:35,19:15,8h 40m,1 stop,No info,8309
Jet Airways,15/06/2019,Banglore,Delhi,BLR ? DEL,18:55,22:00,3h 5m,non-stop,No info,8016
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,19:50,11h 25m,1 stop,In-flight meal not included,9899
Multiple carriers,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:30,19:15,11h 45m,1 stop,No info,7787
Vistara,15/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,18:50 16 May,22h 30m,1 stop,No info,9345
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,18:00 10 May,21h 35m,1 stop,In-flight meal not included,9314
Air India,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,19:15,11h 15m,1 stop,No info,8372
IndiGo,24/05/2019,Delhi,Cochin,DEL ? HYD ? COK,14:20,22:30,8h 10m,1 stop,No info,7640
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,20:45 13 Jun,28h 15m,1 stop,In-flight meal not included,8529
IndiGo,3/06/2019,Delhi,Cochin,DEL ? HYD ? COK,06:50,16:10,9h 20m,1 stop,No info,7514
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:20,19:00,8h 40m,1 stop,No info,9794
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,01:30 28 May,15h 30m,1 stop,No info,9508
Air India,9/06/2019,Delhi,Cochin,DEL ? MAA ? COK,20:40,09:25 10 Jun,12h 45m,1 stop,No info,7690
Vistara,21/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,23:25,6h 25m,1 stop,No info,9345
Vistara,15/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,23:25,16h 15m,1 stop,No info,9345
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,04:40 13 Jun,14h 35m,1 stop,In-flight meal not included,7594
Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,04:40 02 May,8h 40m,1 stop,In-flight meal not included,8586
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? GAU ? BLR,10:20,17:35,7h 15m,1 stop,No info,8781
IndiGo,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:35,01:30 10 May,14h 55m,1 stop,No info,8330
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,12:50,01:30 16 May,12h 40m,1 stop,No info,7670
Air Asia,6/06/2019,Delhi,Cochin,DEL ? BLR ? COK,07:55,13:25,5h 30m,1 stop,No info,8759
Air India,9/06/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,19:15 10 Jun,23h 30m,2 stops,No info,9968
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? HYD ? COK,07:05,16:10,9h 5m,1 stop,No info,9646
Multiple carriers,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,19:00,01:30 10 May,6h 30m,1 stop,No info,9424
Air India,24/06/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,19:15 25 Jun,26h 35m,2 stops,No info,9443
Jet Airways,3/06/2019,Mumbai,Hyderabad,BOM ? HYD,10:20,11:50,1h 30m,non-stop,No info,8040
Air India,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,19:15,11h 15m,1 stop,No info,8372
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,13:00,01:30 19 May,12h 30m,1 stop,No info,9385
Multiple carriers,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,10:20,19:15,8h 55m,1 stop,No info,7741
Multiple carriers,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,08:45,21:00,12h 15m,1 stop,No info,7740
Air India,9/06/2019,Kolkata,Banglore,CCU ? GAU ? BLR,16:45,21:05 10 Jun,28h 20m,1 stop,No info,7662
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,19:00,01:30 22 May,6h 30m,1 stop,No info,7888
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:45,19:00,10h 15m,1 stop,No info,9794
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,04:40 10 May,7h 30m,1 stop,In-flight meal not included,9663
Air India,9/05/2019,Delhi,Cochin,DEL ? HYD ? MAA ? COK,13:15,09:25 10 May,20h 10m,2 stops,No info,9417
Multiple carriers,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,08:45,19:15,10h 30m,1 stop,No info,9001
SpiceJet,12/06/2019,Kolkata,Banglore,CCU ? KNU ? BLR,11:35,18:50,7h 15m,1 stop,No info,8479
Vistara,15/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,22:40,15h 30m,1 stop,No info,8452
IndiGo,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,17:10,01:30 10 May,8h 20m,1 stop,No info,8330
Air India,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,13:00,19:15,6h 15m,1 stop,No info,8372
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,05:45,12:00,6h 15m,1 stop,In-flight meal not included,8586
SpiceJet,6/05/2019,Kolkata,Banglore,CCU ? KNU ? BLR,11:35,18:50,7h 15m,1 stop,No info,8479
Vistara,12/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,09:05 13 May,25h 55m,1 stop,No info,9397
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,10:05 22 May,27h 35m,1 stop,In-flight meal not included,8586
Air India,9/06/2019,Kolkata,Banglore,CCU ? GAU ? BLR,09:50,21:05,11h 15m,1 stop,No info,7662
Vistara,15/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,22:40 16 May,26h 20m,1 stop,No info,8452
Multiple carriers,12/06/2019,Delhi,Cochin,DEL ? BOM ? COK,10:20,19:15,8h 55m,1 stop,No info,8266
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? HYD ? COK,14:55,22:30,7h 35m,1 stop,No info,7740
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,12:50,19:15,6h 25m,1 stop,No info,8266
Jet Airways,24/06/2019,Banglore,Delhi,BLR ? DEL,17:45,20:45,3h,non-stop,No info,8016
IndiGo,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,04:55,21:00,16h 5m,1 stop,No info,8784
Air India,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,13:00,19:15,6h 15m,1 stop,No info,8372
Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,19:10 02 May,22h 45m,1 stop,In-flight meal not included,9314
Multiple carriers,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:45,19:00,10h 15m,1 stop,No info,9794
Air India,24/06/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,19:15 25 Jun,23h 30m,2 stops,No info,9443
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? COK,11:00,14:15,3h 15m,non-stop,No info,9564
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? COK,11:00,14:15,3h 15m,non-stop,No info,9564
Vistara,6/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,20:20 07 May,27h 20m,1 stop,No info,8610
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,12:00 10 May,21h 55m,1 stop,In-flight meal not included,9663
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:20,19:00,8h 40m,1 stop,No info,9794
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,04:40 07 Jun,8h 40m,1 stop,In-flight meal not included,8586
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? HYD ? COK,07:10,16:10,9h,1 stop,No info,7878
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,08:15 10 May,13h 20m,1 stop,In-flight meal not included,8586
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,10:05 22 May,20h,1 stop,In-flight meal not included,9663
Air India,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,21:00,07:40 19 May,10h 40m,1 stop,No info,8372
Air India,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,19:00,07:40 04 Jun,12h 40m,1 stop,No info,8372
Jet Airways,15/06/2019,Banglore,Delhi,BLR ? DEL,19:50,22:50,3h,non-stop,No info,8016
