Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,09:40,04:25 13 Jun,18h 45m,2 stops,No info,13014
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,10:05 13 Jun,20h,1 stop,No info,13044
Jet Airways,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,18:15,19:00 28 May,24h 45m,1 stop,In-flight meal not included,12898
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,22:35,6h 5m,1 stop,No info,14781
Air India,21/05/2019,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,10:00,01:20 22 May,15h 20m,2 stops,No info,13033
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? BOM ? COK,21:50,04:25 13 Jun,6h 35m,1 stop,No info,14714
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? BOM ? COK,21:50,19:00 10 Jun,21h 10m,1 stop,No info,14714
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,12:00 07 Jun,16h,1 stop,No info,14571
Air India,1/06/2019,Delhi,Cochin,DEL ? CCU ? BOM ? COK,14:25,19:15 02 Jun,28h 50m,2 stops,No info,13591
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,16:20,9h 50m,1 stop,No info,14781
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,12:00 10 Jun,17h 5m,1 stop,No info,14571
Air India,1/06/2019,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,19:15 02 Jun,26h,2 stops,No info,12970
Multiple carriers,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,21:00,13h,1 stop,No info,13587
Jet Airways,27/06/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,23:05,04:25 29 Jun,29h 20m,2 stops,No info,12819
Air India,18/05/2019,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,12:30 19 May,30h 40m,2 stops,No info,12723
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,14:25 07 Jun,28h 50m,1 stop,No info,12692
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,15:00,01:30 16 May,10h 30m,1 stop,No info,13727
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,23:35 19 May,27h 10m,1 stop,No info,14151
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,19:50,5h 45m,1 stop,No info,14781
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,04:40 10 Jun,7h 30m,1 stop,No info,13731
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,10:55 16 May,25h 20m,1 stop,No info,14151
Multiple carriers,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,16:00,01:30 02 Jun,9h 30m,1 stop,No info,13377
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,10:05 07 May,15h 10m,1 stop,No info,13584
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,04:25 16 Jun,22h 55m,2 stops,No info,13014
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,09:45 13 May,16h 45m,1 stop,No info,14151
Jet Airways,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,11:30,04:25 07 Jun,16h 55m,1 stop,No info,14714
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,20:45,14h 15m,1 stop,No info,14781
Jet Airways,9/05/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,04:25 10 May,22h 55m,2 stops,In-flight meal not included,13029
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,20:45,12h 20m,1 stop,No info,14571
Multiple carriers,9/06/2019,Delhi,Cochin,DEL ? BOM ? COK,18:15,01:30 10 Jun,7h 15m,1 stop,No info,13587
Air India,9/05/2019,Kolkata,Banglore,CCU ? BOM ? COK ? BLR,16:50,13:45 10 May,20h 55m,2 stops,No info,12592
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,04:40 22 May,8h 40m,1 stop,No info,14781
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,23:35,9h 30m,1 stop,No info,13941
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,04:25 25 Jun,22h 55m,2 stops,No info,13014
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,22:35,8h 30m,1 stop,No info,14571
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,22:35,8h 30m,1 stop,No info,13626
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,18:00 07 Jun,25h,1 stop,No info,12692
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,19:50,11h 25m,1 stop,No info,13941
Jet Airways,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,18:15,12:35 22 May,18h 20m,1 stop,In-flight meal not included,12898
Jet Airways,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,02:15,04:25 28 May,26h 10m,1 stop,In-flight meal not included,12898
Air India,21/05/2019,Kolkata,Banglore,CCU ? GAU ? IMF ? DEL ? BLR,09:50,23:15,13h 25m,3 stops,No info,14960
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,19:00,9h,1 stop,No info,12507
Air India,1/05/2019,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,09:50,08:55 02 May,23h 5m,2 stops,No info,13227
Jet Airways,27/06/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,23:05,19:00 28 Jun,19h 55m,2 stops,No info,12819
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? ATQ ? BOM ? COK,12:15,04:25 13 Jun,16h 10m,2 stops,No info,14300
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,20:45,6h 40m,1 stop,No info,14781
Jet Airways,3/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,09:35,12:35 04 Jun,27h,2 stops,No info,13292
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,04:40 07 Jun,7h 30m,1 stop,No info,13374
Jet Airways,3/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,19:00,13h 30m,2 stops,No info,13014
Air India,21/05/2019,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,07:40 22 May,14h 25m,2 stops,No info,13039
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? LKO ? BOM ? COK,09:25,12:35 13 Jun,27h 10m,2 stops,No info,13882
Multiple carriers,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,13:00,01:30 02 Jun,12h 30m,1 stop,No info,13377
Multiple carriers,15/06/2019,Delhi,Cochin,DEL ? BOM ? COK,15:00,01:30 16 Jun,10h 30m,1 stop,No info,13377
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,19:00,13h 30m,2 stops,No info,13014
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,04:40 07 Jun,20h 15m,1 stop,No info,13731
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,23:35,7h 5m,1 stop,No info,14571
Air India,9/05/2019,Kolkata,Banglore,CCU ? BOM ? COK ? BLR,09:25,13:45 10 May,28h 20m,2 stops,No info,12592
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,08:15 22 May,18h 10m,1 stop,No info,14388
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? BDQ ? BOM ? COK,18:25,04:25 10 Jun,10h,2 stops,No info,14237
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,11:30,21:00,9h 30m,1 stop,No info,13587
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,13:00,19:15,6h 15m,1 stop,No info,14533
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,04:40 10 May,7h 30m,1 stop,No info,14388
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,10:05 07 May,27h 35m,1 stop,No info,13941
Jet Airways,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,21:50,04:25 07 Jun,6h 35m,1 stop,No info,14714
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? LKO ? BOM ? COK,09:25,12:35 16 Jun,27h 10m,2 stops,No info,13882
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,08:15 22 May,11h 5m,1 stop,No info,14781
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,05:30,04:25 25 Jun,22h 55m,2 stops,No info,13292
Jet Airways,6/06/2019,Delhi,Cochin,DEL ? LKO ? BOM ? COK,11:45,04:25 07 Jun,16h 40m,2 stops,No info,13882
Air India,15/06/2019,Delhi,Cochin,DEL ? CCU ? BOM ? COK,20:15,19:15 16 Jun,23h,2 stops,No info,13591
Multiple carriers,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,19:15,12h 10m,1 stop,In-flight meal not included,12927
Jet Airways,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,20:55,12:35 28 May,15h 40m,1 stop,In-flight meal not included,12898
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,04:40 25 May,12h 10m,1 stop,No info,14571
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,19:15,04:25 02 Jun,9h 10m,1 stop,No info,14714
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,18:15,9h 50m,1 stop,No info,13626
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,09:45 25 May,13h 20m,1 stop,No info,13067
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,10:55 13 May,14h 30m,1 stop,No info,14151
Multiple carriers,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,15:00,01:30 02 Jun,10h 30m,1 stop,No info,13377
Air India,15/05/2019,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,19:15 16 May,26h,2 stops,No info,13039
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,19:10 16 May,26h 10m,1 stop,No info,14151
Jet Airways,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,19:00,10h,1 stop,No info,14714
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,16:20 07 Jun,20h 20m,1 stop,No info,14571
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,10:55 16 May,14h 30m,1 stop,No info,14151
Multiple carriers,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,19:00,10h,1 stop,No info,12717
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? LKO ? BOM ? COK,09:25,04:25 16 Jun,19h,2 stops,No info,13882
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,05:30,04:25 13 Jun,22h 55m,2 stops,No info,13292
Air India,27/06/2019,Delhi,Cochin,DEL ? CCU ? BOM ? COK,14:25,19:15 28 Jun,28h 50m,2 stops,No info,13591
Air India,15/05/2019,Delhi,Cochin,DEL ? UDR ? BOM ? COK,13:20,07:40 16 May,18h 20m,2 stops,No info,13538
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,09:45 10 Jun,24h 10m,1 stop,No info,14151
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,09:20 25 May,26h 50m,1 stop,No info,14178
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,04:40 16 May,8h 40m,1 stop,No info,13941
Jet Airways,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,19:45,19:00 04 Jun,23h 15m,1 stop,No info,14714
Multiple carriers,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,14:00,01:30 28 Jun,11h 30m,1 stop,No info,13377
Multiple carriers,12/06/2019,Delhi,Cochin,DEL ? BOM ? COK,14:00,01:30 13 Jun,11h 30m,1 stop,No info,13377
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,12:35 02 Jun,22h,2 stops,No info,13376
Air India,27/06/2019,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,07:40 28 Jun,14h 25m,2 stops,No info,13039
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,16:20,7h 55m,1 stop,No info,14571
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:30,12:35,7h 5m,2 stops,In-flight meal not included,13344
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? ATQ ? BOM ? COK,12:15,12:35 13 Jun,24h 20m,2 stops,No info,14300
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? ATQ ? BOM ? COK,18:20,19:00 13 Jun,24h 40m,2 stops,No info,14300
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,04:40 13 Jun,8h 40m,1 stop,No info,12576
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,14:25 13 May,28h 50m,1 stop,No info,13067
Air India,6/06/2019,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,12:30 07 Jun,30h 40m,2 stops,No info,12723
Multiple carriers,12/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,19:15,10h 15m,1 stop,No info,14848
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,04:40 10 May,14h 35m,1 stop,No info,13941
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,16:20 07 May,19h 10m,1 stop,No info,13584
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,08:15 13 May,13h 20m,1 stop,No info,14388
Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,05:45,16:20,10h 35m,1 stop,No info,14781
Air India,18/05/2019,Delhi,Cochin,DEL ? GOI ? BOM ? COK,10:55,07:40 19 May,20h 45m,2 stops,No info,13486
Jet Airways,3/06/2019,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:30,12:35,7h 5m,2 stops,In-flight meal not included,13344
Air India,6/06/2019,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,16:45,08:55 07 Jun,16h 10m,2 stops,No info,14960
Jet Airways,27/05/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,09:40,04:25 28 May,18h 45m,2 stops,In-flight meal not included,13029
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,23:05,04:25 26 Jun,29h 20m,2 stops,No info,12819
Air India,9/05/2019,Delhi,Cochin,DEL ? CCU ? BOM ? COK,14:25,19:15 10 May,28h 50m,2 stops,No info,13591
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,08:15 07 May,12h 15m,1 stop,No info,14388
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,11:30,01:30 19 May,14h,1 stop,No info,13727
Jet Airways,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,11:30,12:35 28 May,25h 5m,1 stop,In-flight meal not included,12898
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,11:30,19:00,7h 30m,1 stop,No info,14714
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,19:10 07 Jun,26h 10m,1 stop,No info,14151
Jet Airways,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,04:25 28 May,21h 20m,1 stop,In-flight meal not included,12898
Multiple carriers,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,11:30,19:15,7h 45m,1 stop,No info,14848
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,18:15,9h 50m,1 stop,No info,14571
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,12:35,5h 30m,1 stop,In-flight meal not included,12898
Multiple carriers,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,08:45,19:00,10h 15m,1 stop,No info,12524
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,12:00,5h 30m,1 stop,No info,14388
Jet Airways,3/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,19:30,04:25 04 Jun,8h 55m,2 stops,No info,13014
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,09:45 13 May,13h 20m,1 stop,No info,14151
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,14:25 13 Jun,28h 50m,1 stop,No info,12692
Multiple carriers,6/05/2019,Delhi,Cochin,DEL ? BOM ? COK,13:00,21:00,8h,1 stop,No info,13727
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,19:45,04:25 02 Jun,8h 40m,1 stop,No info,14714
Air India,15/05/2019,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,12:30 16 May,30h 40m,2 stops,No info,12723
Jet Airways,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,22:50,19:00 07 Jun,20h 10m,1 stop,No info,14714
Multiple carriers,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,14:00,21:00,7h,1 stop,No info,13587
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,18:15,9h 50m,1 stop,No info,14571
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,19:50 07 May,23h 50m,1 stop,No info,14388
Air India,9/05/2019,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,16:45,08:55 10 May,16h 10m,2 stops,No info,13227
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,23:35,7h 5m,1 stop,No info,14781
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,04:40 13 May,20h 15m,1 stop,No info,13941
Air India,9/06/2019,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,08:55 10 Jun,27h 5m,2 stops,No info,12723
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? ATQ ? BOM ? COK,08:10,04:25 13 Jun,20h 15m,2 stops,No info,14300
Jet Airways,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,13:00,12:35 22 May,23h 35m,1 stop,In-flight meal not included,12898
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,08:15 07 May,25h 45m,1 stop,No info,13941
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,18:00,8h 25m,1 stop,No info,13067
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,05:30,04:25 16 Jun,22h 55m,2 stops,No info,13292
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,04:25 10 Jun,13h 50m,2 stops,No info,13376
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,23:35,6h 35m,1 stop,No info,14151
Jet Airways,6/06/2019,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:30,12:35,7h 5m,2 stops,No info,14441
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,18:15,11h 45m,1 stop,No info,14781
Jet Airways,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,11:30,19:00,7h 30m,1 stop,No info,14714
Jet Airways,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,19:00,9h,1 stop,No info,14714
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,08:15 13 Jun,12h 15m,1 stop,No info,13044
Jet Airways,9/05/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,09:40,12:35 10 May,26h 55m,2 stops,In-flight meal not included,13029
Multiple carriers,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,08:45,19:00,10h 15m,1 stop,No info,12524
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:30,12:35,7h 5m,2 stops,In-flight meal not included,13344
Air India,12/06/2019,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,09:50,08:55 13 Jun,23h 5m,2 stops,No info,14960
Air India,12/06/2019,Delhi,Cochin,DEL ? CCU ? BOM ? COK,06:50,07:40 13 Jun,24h 50m,2 stops,No info,13381
Jet Airways,21/05/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,09:40,19:00,9h 20m,2 stops,In-flight meal not included,13029
Air India,27/06/2019,Delhi,Cochin,DEL ? JDH ? BOM ? COK,12:55,19:15 28 Jun,30h 20m,2 stops,No info,12646
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,14:00,21:00,7h,1 stop,No info,13727
Jet Airways,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,16:00,04:25 04 Jun,12h 25m,1 stop,No info,14714
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,23:35,7h 5m,1 stop,No info,13626
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,21:05,11h 30m,1 stop,No info,14151
Air India,12/05/2019,Kolkata,Banglore,CCU ? BOM ? COK ? BLR,09:25,13:45 13 May,28h 20m,2 stops,No info,12592
Multiple carriers,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,14:00,21:00,7h,1 stop,No info,13587
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,23:05,19:00 25 Jun,19h 55m,2 stops,No info,12819
Air India,12/06/2019,Kolkata,Banglore,CCU ? DEL ? AMD ? BLR,10:00,05:25 13 Jun,19h 25m,2 stops,No info,13532
Air India,15/06/2019,Delhi,Cochin,DEL ? CCU ? BOM ? COK,06:50,07:40 16 Jun,24h 50m,2 stops,No info,13591
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,22:05 16 May,29h 5m,1 stop,No info,14151
Air India,1/06/2019,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,19:15 02 Jun,26h,2 stops,No info,12970
Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,23:35,9h 30m,1 stop,No info,14781
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,18:15,19:00 02 Jun,24h 45m,1 stop,No info,14714
Jet Airways,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,02:15,04:25 22 May,26h 10m,1 stop,In-flight meal not included,12898
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,10:05 13 May,14h 5m,1 stop,No info,13941
Jet Airways,27/05/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,09:40,04:25 28 May,18h 45m,2 stops,In-flight meal not included,13029
Jet Airways,27/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,09:40,19:00,9h 20m,2 stops,No info,13014
Air India,6/05/2019,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,07:00,01:20 07 May,18h 20m,2 stops,No info,14083
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,13:00,21:00,8h,1 stop,No info,13587
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,02:15,12:35,10h 20m,1 stop,No info,14714
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? LKO ? BOM ? COK,11:45,04:25 16 Jun,16h 40m,2 stops,No info,13882
Air India,15/05/2019,Delhi,Cochin,DEL ? CCU ? BOM ? COK,06:50,07:40 16 May,24h 50m,2 stops,No info,14431
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,12:35 10 Jun,22h,2 stops,No info,13376
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h,1 stop,No info,14067
Jet Airways,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,19:15,19:00 04 Jun,23h 45m,1 stop,No info,14714
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,10:55 13 Jun,25h 20m,1 stop,No info,12692
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,19:50,11h 25m,1 stop,No info,14571
Jet Airways,27/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,12:35 28 Jun,22h,2 stops,No info,13376
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,09:35,12:35 02 Jun,27h,2 stops,No info,13292
Jet Airways,27/06/2019,Delhi,Cochin,DEL ? ATQ ? BOM ? COK,08:10,12:35 28 Jun,28h 25m,2 stops,No info,14300
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,17:30,04:25 02 Jun,10h 55m,1 stop,No info,14714
Jet Airways,27/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,06:45,12:35 28 Jun,29h 50m,2 stops,No info,13376
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,19:50,5h 45m,1 stop,No info,13626
Air India,6/06/2019,Kolkata,Banglore,CCU ? DEL ? AMD ? BLR,10:00,05:25 07 Jun,19h 25m,2 stops,No info,13007
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,09:45 25 May,24h 10m,1 stop,No info,13067
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,18:00 13 Jun,25h,1 stop,No info,12692
Air India,24/05/2019,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,07:00,01:20 25 May,18h 20m,2 stops,No info,14083
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,09:20 13 Jun,19h 15m,1 stop,No info,13044
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,23:35,14h,1 stop,No info,14151
Jet Airways,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,04:25 07 Jun,18h 25m,1 stop,No info,14714
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,21:50,04:25 25 Jun,6h 35m,1 stop,No info,14714
Jet Airways,27/06/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:10,19:00 28 Jun,23h 50m,2 stops,No info,12819
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,10:05 16 May,15h 10m,1 stop,No info,14388
Jet Airways,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,17:30,19:00 04 Jun,25h 30m,1 stop,No info,14714
Multiple carriers,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,13:00,21:00,8h,1 stop,No info,13587
Multiple carriers,12/06/2019,Delhi,Cochin,DEL ? BOM ? COK,16:00,01:30 13 Jun,9h 30m,1 stop,No info,13377
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,22:35,6h 5m,1 stop,No info,14571
