Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,18/05/2019,Kolkata,Banglore,CCU ? BBI ? BLR,19:35,23:15,3h 40m,1 stop,No info,4226
Air India,27/05/2019,Delhi,Cochin,DEL ? CCU ? BOM ? COK,20:15,19:15 28 May,23h,2 stops,No info,13381
Multiple carriers,15/06/2019,Delhi,Cochin,DEL ? BOM ? COK,04:55,19:00,14h 5m,1 stop,No info,10678
Jet Airways,21/06/2019,Mumbai,Hyderabad,BOM ? HYD,02:55,04:20,1h 25m,non-stop,In-flight meal not included,4995
Jet Airways,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,20:55,04:25 02 Jun,7h 30m,1 stop,In-flight meal not included,10262
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,12:00 10 May,16h,1 stop,In-flight meal not included,9663
IndiGo,18/04/2019,Kolkata,Banglore,CCU ? BLR,11:30,14:05,2h 35m,non-stop,No info,5224
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,19:15,12h 10m,1 stop,No info,14533
SpiceJet,24/05/2019,Mumbai,Hyderabad,BOM ? HYD,22:45,00:15 25 May,1h 30m,non-stop,No info,2017
Jet Airways,12/06/2019,Banglore,Delhi,BLR ? DEL,18:55,22:00,3h 5m,non-stop,In-flight meal not included,5769
Multiple carriers,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:30,19:15,11h 45m,1 stop,No info,9001
IndiGo,27/06/2019,Mumbai,Hyderabad,BOM ? HYD,12:00,13:30,1h 30m,non-stop,No info,2754
Jet Airways,24/05/2019,Banglore,Delhi,BLR ? DEL,07:10,10:10,3h,non-stop,No info,7229
Air India,6/06/2019,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,10:00,01:20 07 Jun,15h 20m,2 stops,No info,13033
SpiceJet,3/05/2019,Banglore,Delhi,BLR ? DEL,05:55,08:35,2h 40m,non-stop,No info,3625
Jet Airways,27/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,21:25,19:00 28 Jun,21h 35m,2 stops,No info,13292
SpiceJet,1/06/2019,Kolkata,Banglore,CCU ? BLR,14:55,17:25,2h 30m,non-stop,No check-in baggage included,3841
SpiceJet,9/05/2019,Kolkata,Banglore,CCU ? PNQ ? BLR,08:35,17:15,8h 40m,1 stop,No info,6171
Air India,12/05/2019,Kolkata,Banglore,CCU ? BBI ? BOM ? BLR,12:00,07:55 13 May,19h 55m,2 stops,No info,10676
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,19:30,12:35 25 Jun,17h 5m,2 stops,No info,13014
SpiceJet,18/04/2019,Kolkata,Banglore,CCU ? BLR,17:10,19:40,2h 30m,non-stop,No info,4174
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:45,19:00,10h 15m,1 stop,No info,9794
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? HYD ? COK,09:45,16:10,6h 25m,1 stop,No info,10486
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,19:15,11h 15m,1 stop,No info,15058
IndiGo,27/04/2019,Kolkata,Banglore,CCU ? BLR,22:15,00:50 28 Apr,2h 35m,non-stop,No info,4804
GoAir,12/05/2019,Kolkata,Banglore,CCU ? AMD ? BLR,16:40,00:15 13 May,7h 35m,1 stop,No info,8855
Air India,9/06/2019,Delhi,Cochin,DEL ? BOM ? COK,21:00,07:40 10 Jun,10h 40m,1 stop,No info,8372
Jet Airways,24/06/2019,Mumbai,Hyderabad,BOM ? HYD,02:55,04:20,1h 25m,non-stop,In-flight meal not included,4050
Jet Airways,12/05/2019,Banglore,Delhi,BLR ? DEL,11:10,14:05,2h 55m,non-stop,No info,7229
GoAir,24/06/2019,Banglore,Delhi,BLR ? DEL,11:40,14:30,2h 50m,non-stop,No info,3898
SpiceJet,27/05/2019,Delhi,Cochin,DEL ? MAA ? COK,06:05,11:20,5h 15m,1 stop,No info,6749
Air India,21/05/2019,Kolkata,Banglore,CCU ? VNS ? DEL ? BLR,14:30,23:15,8h 45m,2 stops,No info,15107
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,09:40,04:25 16 Jun,18h 45m,2 stops,In-flight meal not included,10368
SpiceJet,27/05/2019,Mumbai,Hyderabad,BOM ? HYD,13:15,14:45,1h 30m,non-stop,No check-in baggage included,2385
IndiGo,24/06/2019,Kolkata,Banglore,CCU ? BLR,14:25,16:55,2h 30m,non-stop,No info,4804
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? BOM ? COK,11:30,19:00,7h 30m,1 stop,In-flight meal not included,10262
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? BOM ? COK,22:50,19:00 10 Jun,20h 10m,1 stop,No info,14714
Air India,1/06/2019,Delhi,Cochin,DEL ? MAA ? COK,20:40,09:25 02 Jun,12h 45m,1 stop,No info,7480
Vistara,27/05/2019,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,non-stop,No info,11982
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:35,19:15,8h 40m,1 stop,No info,8309
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:30,12:35,7h 5m,2 stops,In-flight meal not included,13344
SpiceJet,6/05/2019,Mumbai,Hyderabad,BOM ? HYD,13:15,14:45,1h 30m,non-stop,No info,2017
IndiGo,12/06/2019,Delhi,Cochin,DEL ? HYD ? COK,08:35,22:30,13h 55m,1 stop,No info,6442
Jet Airways,15/06/2019,Banglore,Delhi,BLR ? DEL,18:55,22:00,3h 5m,non-stop,No info,8016
Vistara,21/05/2019,Banglore,Delhi,BLR ? DEL,17:00,19:35,2h 35m,non-stop,No info,4878
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,14:00,04:25 25 Jun,14h 25m,1 stop,In-flight meal not included,10262
IndiGo,12/05/2019,Kolkata,Banglore,CCU ? HYD ? BLR,04:50,09:50,5h,1 stop,No info,4176
IndiGo,15/06/2019,Delhi,Cochin,DEL ? BOM ? COK,11:25,01:30 16 Jun,14h 5m,1 stop,No info,5883
Multiple carriers,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,19:00,9h,1 stop,No info,12717
IndiGo,12/05/2019,Chennai,Kolkata,MAA ? CCU,07:55,10:15,2h 20m,non-stop,No info,3850
IndiGo,27/05/2019,Chennai,Kolkata,MAA ? CCU,19:35,21:55,2h 20m,non-stop,No info,3597
SpiceJet,9/05/2019,Mumbai,Hyderabad,BOM ? HYD,13:15,14:45,1h 30m,non-stop,No check-in baggage included,2175
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,19:50,11h 25m,1 stop,In-flight meal not included,9899
Vistara,15/06/2019,Banglore,Delhi,BLR ? DEL,07:00,09:40,2h 40m,non-stop,No info,4878
Multiple carriers,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:30,19:15,11h 45m,1 stop,No info,7787
SpiceJet,3/05/2019,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,non-stop,No info,3597
Vistara,15/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:20,18:50 16 May,22h 30m,1 stop,No info,9345
IndiGo,24/06/2019,Delhi,Cochin,DEL ? HYD ? COK,11:55,22:30,10h 35m,1 stop,No info,6442
IndiGo,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:15,21:00,11h 45m,1 stop,No info,6838
SpiceJet,3/06/2019,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,non-stop,No info,3597
Multiple carriers,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,18:15,01:30 04 Jun,7h 15m,1 stop,No info,13377
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,18:00 10 May,21h 35m,1 stop,In-flight meal not included,9314
Air India,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,19:15,11h 15m,1 stop,No info,8372
IndiGo,1/05/2019,Kolkata,Banglore,CCU ? BLR,22:15,00:50 02 May,2h 35m,non-stop,No info,4804
Jet Airways,27/05/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,19:00,13h 30m,2 stops,In-flight meal not included,13029
IndiGo,24/05/2019,Delhi,Cochin,DEL ? HYD ? COK,14:20,22:30,8h 10m,1 stop,No info,7640
Jet Airways,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,04:25 28 May,19h 25m,1 stop,In-flight meal not included,12898
Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,20:45,12h 20m,1 stop,In-flight meal not included,10844
SpiceJet,9/06/2019,Kolkata,Banglore,CCU ? BLR,09:00,11:25,2h 25m,non-stop,No info,4174
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,20:45 13 Jun,28h 15m,1 stop,In-flight meal not included,8529
IndiGo,21/05/2019,Banglore,Delhi,BLR ? DEL,22:10,01:00 22 May,2h 50m,non-stop,No info,3625
IndiGo,21/05/2019,Banglore,Delhi,BLR ? DEL,00:30,03:25,2h 55m,non-stop,No info,3419
IndiGo,24/05/2019,Chennai,Kolkata,MAA ? CCU,05:15,07:40,2h 25m,non-stop,No info,3850
Air India,24/05/2019,Kolkata,Banglore,CCU ? BOM ? COK ? BLR,16:50,13:45 25 May,20h 55m,2 stops,No info,12802
IndiGo,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,17:10,01:30 04 Jun,8h 20m,1 stop,No info,6104
IndiGo,21/06/2019,Banglore,Delhi,BLR ? DEL,21:15,00:15 22 Jun,3h,non-stop,No info,3943
IndiGo,3/06/2019,Delhi,Cochin,DEL ? HYD ? COK,06:50,16:10,9h 20m,1 stop,No info,7514
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:20,19:00,8h 40m,1 stop,No info,9794
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,20:45 25 May,24h 45m,1 stop,In-flight meal not included,10844
Jet Airways,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,18:15,19:00 10 May,24h 45m,1 stop,No info,15554
Vistara,1/05/2019,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,non-stop,No info,11982
IndiGo,3/06/2019,Mumbai,Hyderabad,BOM ? HYD,06:25,07:55,1h 30m,non-stop,No info,4049
Air India,27/06/2019,Delhi,Cochin,DEL ? CCU ? BOM ? COK,20:15,19:15 28 Jun,23h,2 stops,No info,13591
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,01:30 28 May,15h 30m,1 stop,No info,9508
SpiceJet,18/06/2019,Chennai,Kolkata,MAA ? CCU,09:45,12:00,2h 15m,non-stop,No check-in baggage included,3543
Jet Airways,18/04/2019,Banglore,Delhi,BLR ? DEL,18:55,22:00,3h 5m,non-stop,No info,7229
Vistara,18/06/2019,Banglore,Delhi,BLR ? DEL,11:30,14:20,2h 50m,non-stop,No info,4668
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,10:05 22 May,20h,1 stop,No info,14388
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,12:00 16 May,17h 5m,1 stop,In-flight meal not included,10844
Air India,9/06/2019,Delhi,Cochin,DEL ? MAA ? COK,20:40,09:25 10 Jun,12h 45m,1 stop,No info,7690
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,09:45 22 May,24h 10m,1 stop,No info,13067
Air India,12/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:30,08:55 13 May,12h 25m,1 stop,No info,10203
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,23:35,9h 30m,1 stop,No info,15149
Vistara,21/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,23:25,6h 25m,1 stop,No info,9345
SpiceJet,18/05/2019,Mumbai,Hyderabad,BOM ? HYD,05:45,07:15,1h 30m,non-stop,No info,2017
Vistara,15/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:10,23:25,16h 15m,1 stop,No info,9345
Air India,6/05/2019,Kolkata,Banglore,CCU ? MAA ? BLR,14:35,15:20 07 May,24h 45m,1 stop,No info,6528
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,06:45,04:25 25 Jun,21h 40m,2 stops,No info,13376
SpiceJet,27/06/2019,Delhi,Cochin,DEL ? MAA ? COK,06:05,11:20,5h 15m,1 stop,No info,5583
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? BOM ? COK,16:00,19:00 10 Jun,27h,1 stop,In-flight meal not included,10577
Air India,15/05/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,12:00,07:40 16 May,19h 40m,2 stops,No info,10651
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,04:40 13 Jun,14h 35m,1 stop,In-flight meal not included,7594
Air Asia,1/05/2019,Kolkata,Banglore,CCU ? BBI ? BLR,06:50,10:30,3h 40m,1 stop,No info,6857
IndiGo,27/04/2019,Banglore,Delhi,BLR ? DEL,13:00,15:50,2h 50m,non-stop,No info,4423
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:30,12:35,7h 5m,2 stops,In-flight meal not included,13344
SpiceJet,27/04/2019,Banglore,Delhi,BLR ? DEL,21:10,00:05 28 Apr,2h 55m,non-stop,No info,3971
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,19:00,10h,1 stop,No info,18371
Air India,1/05/2019,Banglore,Delhi,BLR ? DEL,10:00,12:45,2h 45m,non-stop,No info,6121
SpiceJet,21/05/2019,Delhi,Cochin,DEL ? PNQ ? COK,08:45,13:15,4h 30m,1 stop,No check-in baggage included,5158
Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,04:40 02 May,8h 40m,1 stop,In-flight meal not included,8586
Air India,1/06/2019,Mumbai,Hyderabad,BOM ? HYD,06:20,07:40,1h 20m,non-stop,No info,3100
Jet Airways,9/05/2019,Mumbai,Hyderabad,BOM ? HYD,02:55,04:20,1h 25m,non-stop,In-flight meal not included,3210
Jet Airways,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,19:15,12:35 10 May,17h 20m,1 stop,In-flight meal not included,12373
Jet Airways,27/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,05:30,19:00,13h 30m,2 stops,No info,13292
SpiceJet,6/06/2019,Mumbai,Hyderabad,BOM ? HYD,13:15,14:45,1h 30m,non-stop,No info,2017
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,12:35 13 Jun,22h,2 stops,In-flight meal not included,10919
SpiceJet,21/06/2019,Chennai,Kolkata,MAA ? CCU,09:45,12:00,2h 15m,non-stop,No check-in baggage included,3543
Jet Airways,6/05/2019,Mumbai,Hyderabad,BOM ? HYD,19:35,21:05,1h 30m,non-stop,In-flight meal not included,2228
Air Asia,3/06/2019,Delhi,Cochin,DEL ? BLR ? COK,16:45,06:35 04 Jun,13h 50m,1 stop,No info,11410
Jet Airways,21/05/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,23:05,12:35 22 May,13h 30m,2 stops,No info,15129
GoAir,24/06/2019,Kolkata,Banglore,CCU ? BLR,15:20,17:55,2h 35m,non-stop,No info,3514
Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,21:05,11h 30m,1 stop,In-flight meal not included,13469
Air India,27/05/2019,Banglore,Delhi,BLR ? DEL,10:00,12:45,2h 45m,non-stop,No info,6961
Multiple carriers,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:15,19:00,9h 45m,1 stop,No info,12042
SpiceJet,1/06/2019,Chennai,Kolkata,MAA ? CCU,08:20,10:35,2h 15m,non-stop,No check-in baggage included,3543
Jet Airways,9/06/2019,Delhi,Cochin,DEL ? LKO ? BOM ? COK,09:25,12:35 10 Jun,27h 10m,2 stops,No info,13882
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? GAU ? BLR,10:20,17:35,7h 15m,1 stop,No info,8781
Air Asia,12/06/2019,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,15:10,23:30,8h 20m,2 stops,No info,5192
Jet Airways,6/05/2019,Delhi,Cochin,DEL ? BOM ? COK,22:50,12:35 07 May,13h 45m,1 stop,No info,15554
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,16:20 22 May,21h 25m,1 stop,In-flight meal not included,10844
Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,14:00,21:00,7h,1 stop,No info,14067
GoAir,27/04/2019,Delhi,Cochin,DEL ? AMD ? COK,07:25,13:35,6h 10m,1 stop,No info,5140
IndiGo,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:35,01:30 10 May,14h 55m,1 stop,No info,8330
SpiceJet,6/05/2019,Banglore,Delhi,BLR ? DEL,21:10,00:05 07 May,2h 55m,non-stop,No check-in baggage included,3573
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,12:50,01:30 16 May,12h 40m,1 stop,No info,7670
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,23:05,19:00 25 Jun,19h 55m,2 stops,No info,12819
Vistara,15/05/2019,Banglore,Delhi,BLR ? DEL,17:00,19:35,2h 35m,non-stop,No info,4878
Jet Airways,27/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,21:25,19:00 28 Jun,21h 35m,2 stops,In-flight meal not included,11507
Air Asia,6/06/2019,Delhi,Cochin,DEL ? BLR ? COK,07:55,13:25,5h 30m,1 stop,No info,8759
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? BOM ? COK,17:30,19:00 13 Jun,25h 30m,1 stop,In-flight meal not included,10262
Air India,21/05/2019,Delhi,Cochin,DEL ? HYD ? MAA ? COK,07:05,09:25 22 May,26h 20m,2 stops,No info,10975
Jet Airways,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,19:15,04:25 07 Jun,9h 10m,1 stop,In-flight meal not included,10262
Multiple carriers,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,12:50,21:00,8h 10m,1 stop,In-flight meal not included,6007
IndiGo,27/06/2019,Delhi,Cochin,DEL ? HYD ? COK,14:20,22:30,8h 10m,1 stop,No info,6412
Air India,21/04/2019,Kolkata,Banglore,CCU ? BLR,14:15,16:45,2h 30m,non-stop,No info,6245
Air India,9/06/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,19:15 10 Jun,23h 30m,2 stops,No info,9968
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,18:15,9h 50m,1 stop,In-flight meal not included,10844
SpiceJet,27/05/2019,Chennai,Kolkata,MAA ? CCU,08:20,10:35,2h 15m,non-stop,No info,3597
Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,21:05 07 May,28h 5m,1 stop,No info,13067
Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,18:15 10 May,25h 45m,1 stop,No info,13941
Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,19:10 16 May,22h 45m,1 stop,No info,14151
IndiGo,15/05/2019,Banglore,Delhi,BLR ? DEL,04:00,06:50,2h 50m,non-stop,No info,3943
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,18:15,11h 45m,1 stop,In-flight meal not included,10844
SpiceJet,18/06/2019,Mumbai,Hyderabad,BOM ? HYD,05:45,07:15,1h 30m,non-stop,No info,2753
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? BOM ? COK,02:15,19:00,16h 45m,1 stop,No info,14714
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? HYD ? COK,07:05,16:10,9h 5m,1 stop,No info,9646
Jet Airways,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,12:35,5h 30m,1 stop,No info,15554
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,05:30,19:00,13h 30m,2 stops,In-flight meal not included,11507
Multiple carriers,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,19:00,01:30 10 May,6h 30m,1 stop,No info,9424
SpiceJet,6/06/2019,Banglore,Delhi,BLR ? DEL,21:10,00:05 07 Jun,2h 55m,non-stop,No check-in baggage included,3257
IndiGo,6/05/2019,Banglore,Delhi,BLR ? DEL,08:30,11:20,2h 50m,non-stop,No info,4823
IndiGo,12/05/2019,Chennai,Kolkata,MAA ? CCU,22:05,00:25 13 May,2h 20m,non-stop,No info,5277
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,04:40 25 May,12h 10m,1 stop,In-flight meal not included,10844
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,17:00,01:30 28 May,8h 30m,1 stop,No info,7198
Air India,15/05/2019,Delhi,Cochin,DEL ? COK,05:10,08:00,2h 50m,non-stop,No info,6094
IndiGo,3/05/2019,Banglore,Delhi,BLR ? DEL,06:05,08:50,2h 45m,non-stop,No info,3943
IndiGo,15/05/2019,Banglore,Delhi,BLR ? DEL,21:15,00:15 16 May,3h,non-stop,No info,3943
SpiceJet,24/05/2019,Kolkata,Banglore,CCU ? BLR,09:00,11:25,2h 25m,non-stop,No info,3873
Jet Airways,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,13:00,12:35 28 May,23h 35m,1 stop,In-flight meal not included,12898
Jet Airways,9/05/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,04:25 10 May,22h 55m,2 stops,No info,15129
SpiceJet,9/05/2019,Chennai,Kolkata,MAA ? CCU,08:20,10:35,2h 15m,non-stop,No info,3911
IndiGo,12/06/2019,Delhi,Cochin,DEL ? COK,21:05,00:20 13 Jun,3h 15m,non-stop,No info,6015
Air India,24/06/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,19:15 25 Jun,26h 35m,2 stops,No info,9443
Jet Airways,3/06/2019,Mumbai,Hyderabad,BOM ? HYD,10:20,11:50,1h 30m,non-stop,No info,8040
IndiGo,15/06/2019,Banglore,Delhi,BLR ? DEL,13:00,15:50,2h 50m,non-stop,No info,3943
Jet Airways,15/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,09:35,04:25 16 Jun,18h 50m,2 stops,No info,13292
Jet Airways,12/05/2019,Banglore,Delhi,BLR ? DEL,06:00,08:45,2h 45m,non-stop,In-flight meal not included,5198
Multiple carriers,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,19:15,12h 10m,1 stop,No info,15058
Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,19:00,11h,1 stop,No info,10197
SpiceJet,27/06/2019,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,non-stop,No check-in baggage included,3543
Jet Airways,27/06/2019,Banglore,Delhi,BLR ? DEL,17:45,20:45,3h,non-stop,In-flight meal not included,7229
Air India,1/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,12:00,07:40 02 Jun,19h 40m,2 stops,No info,10966
Air India,6/05/2019,Banglore,Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,5228
IndiGo,12/06/2019,Chennai,Kolkata,MAA ? CCU,14:45,17:05,2h 20m,non-stop,No info,3597
Air Asia,18/05/2019,Banglore,Delhi,BLR ? DEL,11:10,13:55,2h 45m,non-stop,No info,4483
Jet Airways,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,11:30,04:25 25 Jun,16h 55m,1 stop,In-flight meal not included,10262
SpiceJet,6/06/2019,Delhi,Cochin,DEL ? PNQ ? COK,08:45,13:15,4h 30m,1 stop,No check-in baggage included,5158
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,12:35 13 Jun,22h,2 stops,No info,13376
Vistara,24/05/2019,Banglore,Delhi,BLR ? DEL,19:30,22:15,2h 45m,non-stop,No info,5823
SpiceJet,1/06/2019,Kolkata,Banglore,CCU ? BLR,06:55,09:30,2h 35m,non-stop,No info,3873
Jet Airways,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,21:50,19:00 28 May,21h 10m,1 stop,In-flight meal not included,12898
IndiGo,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,17:10,01:30 16 May,8h 20m,1 stop,No info,6979
Air India,12/05/2019,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,16:45,16:15 13 May,23h 30m,2 stops,No info,13437
Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,19:50 13 Jun,24h 55m,1 stop,No info,13044
Jet Airways,3/05/2019,Banglore,Delhi,BLR ? DEL,11:10,14:05,2h 55m,non-stop,In-flight meal not included,4030
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,18:15,11h 45m,1 stop,No info,14781
Air India,27/05/2019,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,19:15 28 May,21h 15m,2 stops,No info,10231
IndiGo,27/05/2019,Delhi,Cochin,DEL ? HYD ? COK,06:50,12:10,5h 20m,1 stop,No info,5530
Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,19:50,5h 45m,1 stop,In-flight meal not included,10844
Air India,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,19:15,11h 15m,1 stop,No info,8372
Air India,6/05/2019,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,19:15 07 May,21h 15m,2 stops,No info,11701
Multiple carriers,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,13:00,01:30 19 May,12h 30m,1 stop,No info,9385
Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,23:35,6h 35m,1 stop,No info,14151
IndiGo,3/06/2019,Kolkata,Banglore,CCU ? BLR,04:40,07:15,2h 35m,non-stop,No info,5224
IndiGo,27/06/2019,Kolkata,Banglore,CCU ? BLR,09:35,12:10,2h 35m,non-stop,No info,4804
Jet Airways,12/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,19:00,13h 30m,2 stops,No info,13014
Jet Airways,6/05/2019,Mumbai,Hyderabad,BOM ? HYD,07:05,08:30,1h 25m,non-stop,In-flight meal not included,4995
Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,08:15 22 May,25h 45m,1 stop,No info,13941
Jet Airways,3/06/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,21:25,19:00 04 Jun,21h 35m,2 stops,In-flight meal not included,11507
Multiple carriers,15/06/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,19:00,11h,1 stop,No info,12192
Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,18:00,01:30 28 May,7h 30m,1 stop,No info,7198
IndiGo,21/06/2019,Delhi,Cochin,DEL ? COK,14:25,17:40,3h 15m,non-stop,No info,5000
Vistara,15/06/2019,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,non-stop,No info,11982
Jet Airways,9/05/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,04:25 10 May,22h 55m,2 stops,In-flight meal not included,13029
SpiceJet,27/06/2019,Kolkata,Banglore,CCU ? BLR,09:00,11:25,2h 25m,non-stop,No check-in baggage included,3841
